Year,Make,Model,Trim,Body Style
1948,"Renault","4CV","NoName",""
1948,"Renault","Juvaquatre","NoName",""
1948,"Rolls-Royce","Silver Wraith","NoName","Sedan"
1948,"Triumph","1800","NoName","Convertible"
1948,"Fiat","1100","NoName",""
1948,"Fiat","1400","NoName",""
1948,"Fiat","1500","NoName",""
1948,"Fiat","500","NoName",""
1948,"MG","TC Roadster","NoName","Convertible"
1948,"Citroen","Legere","NoName",""
1948,"Citroen","Normale","NoName",""
1948,"Hudson","Commodore","Series 482",""
1948,"Hudson","Commodore","Series 484",""
1948,"Hudson","Super","Series 481",""
1948,"Hudson","Super","Series 483",""
1948,"Nash","600","NoName",""
1948,"Nash","Ambassador","Custom",""
1948,"Nash","Ambassador","Super Line",""
1948,"Opel","Kapitan","NoName",""
1948,"Opel","Olympia","NoName",""
1948,"Packard","2301","Model 2301",""
1948,"Packard","2201","NoName",""
1948,"Packard","2211","NoName",""
1948,"Packard","Custom","Eight",""
1948,"Packard","Custom Eight","NoName",""
1948,"Packard","Deluxe","Model 2301",""
1948,"Packard","Super Eight","Deluxe",""
1948,"Packard","Super Eight","Super Deluxe",""
1948,"Packard","Super Eight","NoName",""
1948,"Rover","10","NoName",""
1948,"Rover","12","NoName",""
1948,"Rover","14","NoName",""
1948,"Rover","16","NoName",""
1948,"Rover","P3","NoName",""
1948,"Studebaker","Champion","Deluxe",""
1948,"Studebaker","Champion","Regal Deluxe",""
1948,"Studebaker","Pickup","NoName","Regular Cab Pickup"
1948,"Sunbeam","Talbot","NoName","Convertible"
1948,"International","KB-1","NoName","Regular Cab Pickup"
1948,"International","KB-2","NoName","Regular Cab Pickup"
1948,"International","KB-3M","NoName","Regular Cab Pickup"
1948,"International","KB-1M","NoName","Regular Cab Pickup"
1948,"International","KB-3","NoName","Regular Cab Pickup"
1948,"AC","Two-Litre","NoName","Convertible"
1948,"Kaiser","Special","NoName","Sedan"
1948,"Willys","CJ-2A","NoName","SUV"
1948,"Willys","Jeepster","NoName","SUV"
1948,"Willys","Panel","NoName","Regular Cab Pickup"
1948,"Willys","Pickup","NoName","Regular Cab Pickup"
1948,"Willys","Wagon","NoName","Wagon"
1949,"Alfa Romeo","6C-2500","NoName",""
1949,"Bentley","Mark VI","NoName",""
1949,"Buick","Roadmaster","NoName","Sedan"
1949,"Buick","Super","NoName",""
1949,"Buick","Special","NoName",""
1949,"Cadillac","Fleetwood","NoName","Sedan"
1949,"Cadillac","Series 62","NoName",""
1949,"Cadillac","Series 60","NoName",""
1949,"Cadillac","Series 61","NoName",""
1949,"Cadillac","Series 75","NoName",""
1949,"Chevrolet","Canopy Express","NoName",""
1949,"Chevrolet","Fleetline","Deluxe",""
1949,"Chevrolet","Fleetline","Special",""
1949,"Chevrolet","Panel","NoName",""
1949,"Chevrolet","Pickup","NoName","Regular Cab Pickup"
1949,"Chevrolet","Sedan Delivery","NoName",""
1949,"Chevrolet","Stylemaster","Special",""
1949,"Chevrolet","Suburban","NoName","SUV"
1949,"Chevrolet","Styleline","Deluxe",""
1949,"Chrysler","Crown Imperial","NoName",""
1949,"Chrysler","Imperial","NoName",""
1949,"Chrysler","New Yorker","NoName",""
1949,"Chrysler","Royal","NoName",""
1949,"Chrysler","Saratoga","NoName",""
1949,"Chrysler","Town & Country","NoName",""
1949,"Chrysler","Windsor","NoName",""
1949,"Dodge","Coronet","NoName",""
1949,"Dodge","Custom","D24",""
1949,"Dodge","Deluxe","D24",""
1949,"Dodge","Meadowbrook","NoName",""
1949,"Dodge","Panel","Series B-1-B 108",""
1949,"Dodge","Pickup","Series B-1-B 108","Regular Cab Pickup"
1949,"Dodge","Wayfarer","NoName",""
1949,"Ford","Custom","NoName",""
1949,"Ford","Model 98 HA","Deluxe",""
1949,"Ford","Model 98 BA","NoName",""
1949,"Ford","Model 98HA","Deluxe",""
1949,"Ford","Panel","NoName","Regular Cab Pickup"
1949,"Ford","Pickup","NoName","Regular Cab Pickup"
1949,"GMC","Panel","NoName",""
1949,"GMC","Pickup","NoName","Regular Cab Pickup"
1949,"GMC","Suburban","NoName","SUV"
1949,"Jaguar","Mark V","NoName",""
1949,"Jaguar","XK 120","NoName",""
1949,"Jeep","CJ","NoName","SUV"
1949,"Land Rover","Series I","NoName","SUV"
1949,"Lincoln","Cosmopolitan","NoName",""
1949,"Lincoln","Model 9EL","NoName",""
1949,"Mercedes-Benz","170","NoName",""
1949,"Mercury","Series 9CM","NoName",""
1949,"Oldsmobile","88","NoName",""
1949,"Oldsmobile","76","NoName",""
1949,"Oldsmobile","98","NoName",""
1949,"Plymouth","DeLuxe","NoName",""
1949,"Plymouth","Special DeLuxe","NoName","Convertible"
1949,"Plymouth","Special DeLuxe","NoName","Coupe"
1949,"Plymouth","Special DeLuxe","NoName","Sedan"
1949,"Pontiac","Chieftain","Deluxe",""
1949,"Pontiac","Chieftain","NoName",""
1949,"Pontiac","Streamliner","Deluxe",""
1949,"Pontiac","Streamliner","NoName",""
1949,"Volkswagen","Microbus","NoName","SUV"
1949,"Volkswagen","Beetle (Pre-1980)","NoName","Coupe"
1949,"Renault","4CV","NoName",""
1949,"Renault","Juvaquatre","NoName",""
1949,"Rolls-Royce","Silver Wraith","NoName","Sedan"
1949,"Rolls-Royce","Silver Dawn","NoName","Sedan"
1949,"Triumph","1800","NoName","Convertible"
1949,"Fiat","1100","NoName",""
1949,"Fiat","1400","NoName",""
1949,"Fiat","1500","NoName",""
1949,"Fiat","500","NoName",""
1949,"MG","Y","NoName","Convertible"
1949,"MG","TC Roadster","NoName","Convertible"
1949,"Citroen","2CV","NoName",""
1949,"Citroen","Legere","NoName",""
1949,"Citroen","Normale","NoName",""
1949,"Desoto","Custom","S-13",""
1949,"Desoto","Custom","S-11",""
1949,"Desoto","DeLuxe","S-13",""
1949,"Desoto","DeLuxe","S-11",""
1949,"Hudson","Commodore","Series 492",""
1949,"Hudson","Commodore","Series 494",""
1949,"Hudson","Super","Series 491",""
1949,"Hudson","Super","Series 493",""
1949,"Nash","600","Custom",""
1949,"Nash","600","Super",""
1949,"Nash","600","Super Special",""
1949,"Nash","Ambassador","Custom",""
1949,"Nash","Ambassador","Super",""
1949,"Nash","Ambassador","Super Special",""
1949,"Opel","Kapitan","NoName",""
1949,"Opel","Olympia","NoName",""
1949,"Packard","2301","Model 2301","Sedan"
1949,"Packard","2301","Model 2301","Wagon"
1949,"Packard","Custom Eight","NoName","Sedan"
1949,"Packard","Deluxe","Model 2301","Sedan"
1949,"Packard","Super Eight","Super Deluxe","Sedan"
1949,"Packard","Super Eight","NoName","Sedan"
1949,"Rover","12","NoName",""
1949,"Rover","14","NoName",""
1949,"Rover","16","NoName",""
1949,"Rover","60/75","P3",""
1949,"Studebaker","Champion","Deluxe",""
1949,"Studebaker","Champion","Regal Deluxe",""
1949,"Studebaker","Pickup","NoName","Regular Cab Pickup"
1949,"Sunbeam","Talbot","NoName","Convertible"
1949,"International","KB-1","NoName","Regular Cab Pickup"
1949,"International","KB-2","NoName","Regular Cab Pickup"
1949,"International","KB-3M","NoName","Regular Cab Pickup"
1949,"International","KB-1M","NoName","Regular Cab Pickup"
1949,"International","KB-3","NoName","Regular Cab Pickup"
1949,"AC","Two-Litre","NoName","Convertible"
1949,"Kaiser","Vagabond","NoName",""
1949,"Kaiser","Virginian","NoName",""
1949,"Willys","CJ-2A","NoName","SUV"
1949,"Willys","CJ-3A","NoName","SUV"
1949,"Willys","Jeepster","NoName","SUV"
1949,"Willys","Panel","NoName","Regular Cab Pickup"
1949,"Willys","Pickup","NoName","Regular Cab Pickup"
1949,"Willys","Wagon","NoName","Wagon"
1950,"Alfa Romeo","6C-2500","NoName",""
1950,"Aston Martin","DB2","NoName","Coupe"
1950,"Bentley","Mark VI","NoName",""
1950,"Buick","Roadmaster","NoName","Sedan"
1950,"Buick","Super","NoName",""
1950,"Buick","Special","NoName",""
1950,"Cadillac","Fleetwood","NoName","Sedan"
1950,"Cadillac","Series 62","NoName",""
1950,"Cadillac","Series 60","NoName",""
1950,"Cadillac","Series 61","NoName",""
1950,"Cadillac","Series 75","NoName",""
1950,"Chevrolet","Canopy Express","NoName",""
1950,"Chevrolet","Fleetline","Deluxe",""
1950,"Chevrolet","Fleetline","Special",""
1950,"Chevrolet","Panel","NoName",""
1950,"Chevrolet","Pickup","NoName","Regular Cab Pickup"
1950,"Chevrolet","Sedan Delivery","NoName",""
1950,"Chevrolet","Suburban","NoName","SUV"
1950,"Chevrolet","Styleline","Deluxe",""
1950,"Chevrolet","Styleline","Special",""
1950,"Chevrolet","3100","NoName","Regular Cab Pickup"
1950,"Chrysler","Crown Imperial","NoName",""
1950,"Chrysler","Imperial","NoName",""
1950,"Chrysler","New Yorker","NoName",""
1950,"Chrysler","Royal","NoName",""
1950,"Chrysler","Saratoga","NoName",""
1950,"Chrysler","Town & Country","NoName",""
1950,"Chrysler","Windsor","NoName","Coupe"
1950,"Chrysler","Windsor","NoName","Sedan"
1950,"Dodge","Coronet","NoName",""
1950,"Dodge","Meadowbrook","NoName",""
1950,"Dodge","Panel","Series B-2-B 108",""
1950,"Dodge","Pickup","Series B-2-B 108","Regular Cab Pickup"
1950,"Dodge","Wayfarer","NoName",""
1950,"Ford","Crestliner","Custom",""
1950,"Ford","Crestliner","NoName",""
1950,"Ford","Custom","NoName",""
1950,"Ford","Custom Deluxe","NoName",""
1950,"Ford","Deluxe","NoName",""
1950,"Ford","Panel","NoName","Regular Cab Pickup"
1950,"Ford","Pickup","NoName","Regular Cab Pickup"
1950,"GMC","Panel","NoName",""
1950,"GMC","Pickup","NoName","Regular Cab Pickup"
1950,"GMC","Suburban","NoName","SUV"
1950,"Jaguar","Mark V","NoName",""
1950,"Jaguar","XK 120","NoName",""
1950,"Jeep","CJ","NoName","SUV"
1950,"Land Rover","Series I","NoName","SUV"
1950,"Lincoln","Cosmopolitan","NoName",""
1950,"Lincoln","Model OEL","NoName",""
1950,"Mercedes-Benz","170","NoName",""
1950,"Mercury","Monterey","NoName","Coupe"
1950,"Mercury","Series OCM","NoName",""
1950,"Oldsmobile","88","NoName",""
1950,"Oldsmobile","76","NoName",""
1950,"Oldsmobile","98","NoName",""
1950,"Plymouth","DeLuxe","NoName",""
1950,"Plymouth","Special DeLuxe","NoName",""
1950,"Pontiac","Chieftain","Deluxe",""
1950,"Pontiac","Chieftain","Super Deluxe",""
1950,"Pontiac","Chieftain","NoName","Sedan"
1950,"Pontiac","Streamliner","Deluxe",""
1950,"Pontiac","Streamliner","NoName",""
1950,"Porsche","356","NoName",""
1950,"Saab","92","NoName",""
1950,"Volkswagen","1100","Deluxe",""
1950,"Volkswagen","1100","Standard",""
1950,"Volkswagen","Microbus","NoName","SUV"
1950,"Volkswagen","Beetle (Pre-1980)","NoName","Coupe"
1950,"Renault","4CV","NoName",""
1950,"Rolls-Royce","Silver Wraith","NoName","Sedan"
1950,"Rolls-Royce","Silver Dawn","NoName","Sedan"
1950,"Triumph","2000","Renown","Convertible"
1950,"Triumph","2000","NoName","Convertible"
1950,"Fiat","1100","NoName",""
1950,"Fiat","1400","NoName",""
1950,"Fiat","1500","NoName",""
1950,"Fiat","500","NoName",""
1950,"MG","TD","NoName","Convertible"
1950,"MG","Y","NoName","Convertible"
1950,"Citroen","2CV","NoName",""
1950,"Citroen","Legere","NoName",""
1950,"Citroen","Normale","NoName",""
1950,"Desoto","Custom","S-14",""
1950,"Desoto","DeLuxe","S-14",""
1950,"Hudson","Commodore","Series 502",""
1950,"Hudson","Commodore","Series 504",""
1950,"Hudson","DeLuxe","Series 50A",""
1950,"Hudson","Pacemaker","Series 500",""
1950,"Hudson","Super","Series 503",""
1950,"Hudson","Super Six","Series 501",""
1950,"Jensen","Interceptor","NoName",""
1950,"Nash","Ambassador","Custom",""
1950,"Nash","Ambassador","Super",""
1950,"Nash","Rambler","NoName",""
1950,"Nash","Statesman","Custom",""
1950,"Nash","Statesman","Deluxe",""
1950,"Opel","Kapitan","NoName",""
1950,"Opel","Olympia","NoName",""
1950,"Packard","2301","NoName",""
1950,"Packard","Custom Eight","NoName",""
1950,"Packard","Deluxe","Model 2301",""
1950,"Packard","Super Eight","Super Deluxe",""
1950,"Packard","Super Eight","NoName",""
1950,"Rover","75","P4",""
1950,"Studebaker","Champion","Custom Line",""
1950,"Studebaker","Champion","Deluxe Line",""
1950,"Studebaker","Champion Regal","NoName",""
1950,"Studebaker","Commander","Deluxe Line",""
1950,"Studebaker","Land Cruiser","NoName",""
1950,"Studebaker","Pickup","NoName","Regular Cab Pickup"
1950,"Studebaker","Regal","Deluxe",""
1950,"Studebaker","Regal","Deluxe Line",""
1950,"Sunbeam","Talbot","NoName","Convertible"
1950,"International","L-111","NoName","Regular Cab Pickup"
1950,"International","L-120","NoName","Regular Cab Pickup"
1950,"International","L-122","NoName","Regular Cab Pickup"
1950,"International","L-151","NoName","Regular Cab Pickup"
1950,"International","LM-120","NoName","Regular Cab Pickup"
1950,"International","LM-122","NoName","Regular Cab Pickup"
1950,"International","L-110","NoName","Regular Cab Pickup"
1950,"International","L-112","NoName","Regular Cab Pickup"
1950,"International","L-121","NoName","Regular Cab Pickup"
1950,"International","L-150","NoName","Regular Cab Pickup"
1950,"International","L-153","NoName","Regular Cab Pickup"
1950,"International","LM-121","NoName","Regular Cab Pickup"
1950,"International","LM-150","NoName","Regular Cab Pickup"
1950,"International","Pickup","NoName","Regular Cab Pickup"
1950,"AC","Two-Litre","NoName","Convertible"
1950,"Kaiser","Vagabond","NoName",""
1950,"Kaiser","Virginian","NoName",""
1950,"Willys","CJ-3A","NoName","SUV"
1950,"Willys","Jeepster","NoName","SUV"
1950,"Willys","Panel","NoName","Regular Cab Pickup"
1950,"Willys","Pickup","NoName","Regular Cab Pickup"
1950,"Willys","Wagon","NoName","Wagon"
1951,"Alfa Romeo","1900","NoName",""
1951,"Alfa Romeo","6C-2500","NoName",""
1951,"Aston Martin","DB2","NoName","Coupe"
1951,"Bentley","Mark VI","NoName",""
1951,"Buick","Roadmaster","NoName","Sedan"
1951,"Buick","Super","NoName",""
1951,"Buick","Special","NoName",""
1951,"Cadillac","DeVille","NoName","Sedan"
1951,"Cadillac","Fleetwood","NoName","Sedan"
1951,"Cadillac","Series 62","NoName",""
1951,"Cadillac","Series 60","NoName",""
1951,"Cadillac","Series 61","NoName",""
1951,"Cadillac","Series 75","NoName",""
1951,"Chevrolet","Canopy Express","NoName",""
1951,"Chevrolet","Fleetline","Deluxe",""
1951,"Chevrolet","Fleetline","Special",""
1951,"Chevrolet","Panel","NoName",""
1951,"Chevrolet","Pickup","NoName","Regular Cab Pickup"
1951,"Chevrolet","Sedan Delivery","NoName",""
1951,"Chevrolet","Suburban","NoName","SUV"
1951,"Chevrolet","Styleline","Deluxe",""
1951,"Chevrolet","Styleline","Special",""
1951,"Chevrolet","3100","NoName","Regular Cab Pickup"
1951,"Chrysler","Crown Imperial","NoName",""
1951,"Chrysler","Imperial","NoName",""
1951,"Chrysler","New Yorker","NoName","Sedan"
1951,"Chrysler","Saratoga","NoName",""
1951,"Chrysler","Town & Country","NoName",""
1951,"Chrysler","Windsor","Deluxe",""
1951,"Chrysler","Windsor","NoName",""
1951,"Dodge","Coronet","NoName",""
1951,"Dodge","Meadowbrook","NoName",""
1951,"Dodge","Panel","Series B-3-B 108",""
1951,"Dodge","Pickup","Series B-3-B 108","Regular Cab Pickup"
1951,"Dodge","Wayfarer","NoName",""
1951,"Ford","Country Squire","NoName","Wagon"
1951,"Ford","Custom","NoName","Coupe"
1951,"Ford","Custom","Crestliner","Coupe"
1951,"Ford","Model 1BA","Country Squire",""
1951,"Ford","Model 1BA","Crestline",""
1951,"Ford","Model 1BA","Custom Deluxe",""
1951,"Ford","Model 1BA","Victoria",""
1951,"Ford","Model 1BA","NoName",""
1951,"Ford","Model 1HA","Custom",""
1951,"Ford","Model 1HA","Deluxe",""
1951,"Ford","Panel","NoName","Regular Cab Pickup"
1951,"Ford","Pickup","NoName","Regular Cab Pickup"
1951,"GMC","Panel","NoName",""
1951,"GMC","Pickup","NoName","Regular Cab Pickup"
1951,"GMC","Suburban","NoName","SUV"
1951,"Jaguar","Mark VII","NoName",""
1951,"Jaguar","XK 120","NoName",""
1951,"Jeep","CJ","NoName","SUV"
1951,"Land Rover","Series I","NoName","SUV"
1951,"Lincoln","Cosmopolitan","NoName",""
1951,"Lincoln","Model 1EL","NoName",""
1951,"Mercedes-Benz","170","NoName",""
1951,"Mercedes-Benz","1700","NoName",""
1951,"Mercedes-Benz","220","NoName","Convertible"
1951,"Mercury","Monterey","NoName",""
1951,"Mercury","Series 2CM","NoName",""
1951,"Oldsmobile","88","NoName",""
1951,"Oldsmobile","98","NoName",""
1951,"Oldsmobile","Super 88","NoName",""
1951,"Plymouth","Cambridge","NoName",""
1951,"Plymouth","Concord","NoName",""
1951,"Plymouth","Cranbrook","NoName",""
1951,"Pontiac","Chieftain","Deluxe",""
1951,"Pontiac","Chieftain","Super Deluxe",""
1951,"Pontiac","Chieftain","NoName",""
1951,"Pontiac","Streamliner","Deluxe",""
1951,"Pontiac","Streamliner","NoName",""
1951,"Porsche","356","NoName",""
1951,"Saab","92","NoName",""
1951,"Volkswagen","1100","Deluxe",""
1951,"Volkswagen","1100","Standard",""
1951,"Volkswagen","Microbus","NoName","SUV"
1951,"Volkswagen","Beetle (Pre-1980)","NoName","Coupe"
1951,"Renault","4CV","NoName",""
1951,"Rolls-Royce","Silver Wraith","NoName","Sedan"
1951,"Rolls-Royce","Silver Dawn","NoName","Sedan"
1951,"Triumph","2000","Renown","Convertible"
1951,"Triumph","Mayflower","NoName","Convertible"
1951,"Fiat","1100","NoName",""
1951,"Fiat","1400","NoName",""
1951,"Fiat","1500","NoName",""
1951,"MG","TD","NoName","Convertible"
1951,"MG","Y","NoName","Convertible"
1951,"Citroen","2CV","NoName",""
1951,"Citroen","Legere","NoName",""
1951,"Citroen","Normale","NoName",""
1951,"Desoto","Custom","S-15",""
1951,"Desoto","DeLuxe","S-15",""
1951,"Hudson","Commodore","Series 8A",""
1951,"Hudson","Commodore Six","Series 6A",""
1951,"Hudson","Hornet","N-145",""
1951,"Hudson","Pacemaker","Series 4A",""
1951,"Hudson","Super Custom","Series 5A",""
1951,"Jensen","Interceptor","NoName",""
1951,"Nash","Ambassador","Custom",""
1951,"Nash","Ambassador","Super",""
1951,"Nash","Rambler","NoName",""
1951,"Nash","Statesman","NoName",""
1951,"Opel","Kapitan","NoName",""
1951,"Opel","Olympia","NoName",""
1951,"Packard","200","Deluxe",""
1951,"Packard","200","Standard",""
1951,"Packard","250","NoName",""
1951,"Packard","300","NoName",""
1951,"Packard","Patrician","400",""
1951,"Rover","75","P4",""
1951,"Studebaker","Champion","Custom",""
1951,"Studebaker","Champion","Deluxe",""
1951,"Studebaker","Champion","Regal",""
1951,"Studebaker","Champion Regal","NoName",""
1951,"Studebaker","Commander","Regal",""
1951,"Studebaker","Commander","State",""
1951,"Studebaker","Land Cruiser","NoName",""
1951,"Studebaker","Pickup","NoName","Regular Cab Pickup"
1951,"Sunbeam","Talbot","NoName","Convertible"
1951,"International","L-111","NoName","Regular Cab Pickup"
1951,"International","L-120","NoName","Regular Cab Pickup"
1951,"International","L-122","NoName","Regular Cab Pickup"
1951,"International","L-151","NoName","Regular Cab Pickup"
1951,"International","LM-120","NoName","Regular Cab Pickup"
1951,"International","LM-122","NoName","Regular Cab Pickup"
1951,"International","L-110","NoName","Regular Cab Pickup"
1951,"International","L-112","NoName","Regular Cab Pickup"
1951,"International","L-121","NoName","Regular Cab Pickup"
1951,"International","L-150","NoName","Regular Cab Pickup"
1951,"International","L-153","NoName","Regular Cab Pickup"
1951,"International","LM-121","NoName","Regular Cab Pickup"
1951,"International","LM-150","NoName","Regular Cab Pickup"
1951,"International","Pickup","NoName","Regular Cab Pickup"
1951,"AC","Two-Litre","NoName","Convertible"
1951,"Kaiser","Henry J","NoName","Sedan"
1951,"Willys","CJ-3A","NoName","SUV"
1951,"Willys","Jeepster","NoName","SUV"
1951,"Willys","Panel","NoName","Regular Cab Pickup"
1951,"Willys","Pickup","NoName","Regular Cab Pickup"
1951,"Willys","Wagon","NoName","Wagon"
1952,"Alfa Romeo","1900","NoName",""
1952,"Alfa Romeo","6C-2500","NoName",""
1952,"Aston Martin","DB2","NoName","Coupe"
1952,"BMW","501","NoName","Sedan"
1952,"Bentley","Continental","NoName",""
1952,"Bentley","Mark VI","NoName",""
1952,"Bentley","R-Type","NoName",""
1952,"Buick","Roadmaster","NoName","Sedan"
1952,"Buick","Super","NoName",""
1952,"Buick","Special","NoName",""
1952,"Cadillac","DeVille","NoName","Sedan"
1952,"Cadillac","Fleetwood","NoName","Sedan"
1952,"Cadillac","Series 62","NoName",""
1952,"Cadillac","Series 60","NoName",""
1952,"Cadillac","Series 75","NoName",""
1952,"Chevrolet","Canopy Express","NoName",""
1952,"Chevrolet","Fleetline","Deluxe",""
1952,"Chevrolet","Panel","NoName",""
1952,"Chevrolet","Pickup","NoName","Regular Cab Pickup"
1952,"Chevrolet","Sedan Delivery","NoName",""
1952,"Chevrolet","Suburban","NoName","SUV"
1952,"Chevrolet","Styleline","Deluxe",""
1952,"Chevrolet","Styleline","Special",""
1952,"Chevrolet","3100","NoName","Regular Cab Pickup"
1952,"Chrysler","Crown Imperial","NoName",""
1952,"Chrysler","Imperial","NoName",""
1952,"Chrysler","New Yorker","NoName",""
1952,"Chrysler","Saratoga","NoName",""
1952,"Chrysler","Town & Country","NoName",""
1952,"Chrysler","Windsor","Deluxe",""
1952,"Chrysler","Windsor","NoName",""
1952,"Dodge","Coronet","NoName",""
1952,"Dodge","Meadowbrook","NoName",""
1952,"Dodge","Panel","Series B-3-B 108",""
1952,"Dodge","Pickup","Series B-3-B 108","Regular Cab Pickup"
1952,"Dodge","Wayfarer","NoName",""
1952,"Ford","Country Squire","NoName","Wagon"
1952,"Ford","Country","NoName",""
1952,"Ford","Crestline","Country Squire","Wagon"
1952,"Ford","Crestline","Sunliner",""
1952,"Ford","Crestline","Victoria",""
1952,"Ford","Crestline","NoName",""
1952,"Ford","Customline","NoName",""
1952,"Ford","Mainline","NoName",""
1952,"Ford","Panel","NoName","Regular Cab Pickup"
1952,"Ford","Pickup","NoName","Regular Cab Pickup"
1952,"Ford","Ranch","NoName",""
1952,"Ford","Sunliner","NoName",""
1952,"Ford","Victoria","NoName",""
1952,"GMC","Panel","NoName",""
1952,"GMC","Pickup","NoName","Regular Cab Pickup"
1952,"GMC","Suburban","NoName","SUV"
1952,"Jaguar","Mark VII","NoName",""
1952,"Jaguar","XK 120","M",""
1952,"Jaguar","XK 120","NoName",""
1952,"Jeep","CJ","NoName","SUV"
1952,"Land Rover","Series I","NoName","SUV"
1952,"Lincoln","Capri","NoName","Coupe"
1952,"Lincoln","Cosmopolitan","NoName",""
1952,"Mercedes-Benz","170","NoName",""
1952,"Mercedes-Benz","170D","NoName",""
1952,"Mercedes-Benz","180","NoName",""
1952,"Mercedes-Benz","220","NoName",""
1952,"Mercedes-Benz","300","NoName",""
1952,"Mercury","Monterey","NoName",""
1952,"Mercury","Series 2M","NoName",""
1952,"Oldsmobile","98","NoName",""
1952,"Oldsmobile","Deluxe 88","NoName",""
1952,"Oldsmobile","Super 88","NoName",""
1952,"Plymouth","Cambridge","NoName",""
1952,"Plymouth","Concord","NoName",""
1952,"Plymouth","Cranbrook","NoName",""
1952,"Pontiac","Chieftain","NoName",""
1952,"Pontiac","Deluxe","NoName",""
1952,"Pontiac","Super Deluxe","NoName",""
1952,"Porsche","356","NoName",""
1952,"Saab","92","NoName",""
1952,"Volkswagen","1100","Deluxe",""
1952,"Volkswagen","1100","Standard",""
1952,"Volkswagen","Microbus","NoName","SUV"
1952,"Volkswagen","Beetle (Pre-1980)","NoName","Coupe"
1952,"Renault","4CV","NoName",""
1952,"Rolls-Royce","Silver Wraith","NoName","Sedan"
1952,"Rolls-Royce","Silver Dawn","NoName","Sedan"
1952,"Triumph","2000","Renown","Convertible"
1952,"Fiat","1100","NoName",""
1952,"Fiat","1400","NoName",""
1952,"Fiat","1500","NoName",""
1952,"MG","TD","NoName","Convertible"
1952,"Citroen","2CV","NoName",""
1952,"Citroen","Legere","NoName",""
1952,"Citroen","Normale","NoName",""
1952,"Desoto","Custom","S-15",""
1952,"Desoto","DeLuxe","S-15",""
1952,"Desoto","Firedome","S-17",""
1952,"Hudson","Commodore","Series 8B",""
1952,"Hudson","Commodore","Series 6B",""
1952,"Hudson","Hornet","Series 7B",""
1952,"Hudson","Pacemaker","Series 4B",""
1952,"Hudson","Wasp","Series 5B",""
1952,"Jensen","Interceptor","NoName",""
1952,"Nash","Ambassador","Custom",""
1952,"Nash","Ambassador","Super",""
1952,"Nash","Nash-Healey","NoName",""
1952,"Nash","Rambler","NoName",""
1952,"Nash","Statesman","Custom",""
1952,"Nash","Statesman","Super",""
1952,"Opel","Kapitan","NoName",""
1952,"Opel","Olympia","NoName",""
1952,"Packard","200","Clipper",""
1952,"Packard","200","Deluxe",""
1952,"Packard","200","Standard",""
1952,"Packard","250","NoName",""
1952,"Packard","300","NoName",""
1952,"Packard","Cavalier","NoName",""
1952,"Packard","Clipper","Deluxe",""
1952,"Packard","Patrician","400",""
1952,"Packard","Patrician","NoName",""
1952,"Packard","Packard","NoName",""
1952,"Rover","75","P4",""
1952,"Studebaker","Champion","Custom",""
1952,"Studebaker","Champion","Deluxe",""
1952,"Studebaker","Champion","Regal",""
1952,"Studebaker","Champion Regal","NoName",""
1952,"Studebaker","Commander","Regal",""
1952,"Studebaker","Commander","State",""
1952,"Studebaker","Land Cruiser","NoName",""
1952,"Studebaker","Pickup","NoName","Regular Cab Pickup"
1952,"International","L-111","NoName","Regular Cab Pickup"
1952,"International","L-120","NoName","Regular Cab Pickup"
1952,"International","L-122","NoName","Regular Cab Pickup"
1952,"International","L-151","NoName","Regular Cab Pickup"
1952,"International","LM-122","NoName","Regular Cab Pickup"
1952,"International","L-110","NoName","Regular Cab Pickup"
1952,"International","L-112","NoName","Regular Cab Pickup"
1952,"International","L-121","NoName","Regular Cab Pickup"
1952,"International","L-150","NoName","Regular Cab Pickup"
1952,"International","L-153","NoName","Regular Cab Pickup"
1952,"International","LM-121","NoName","Regular Cab Pickup"
1952,"International","LM-150","NoName","Regular Cab Pickup"
1952,"International","Pickup","NoName","Regular Cab Pickup"
1952,"AC","Two-Litre","NoName","Convertible"
1952,"Kaiser","Manhattan","NoName",""
1952,"Kaiser","Virginian","Deluxe",""
1952,"Kaiser","Virginian","Special",""
1952,"Willys","Aero","Ace","Coupe"
1952,"Willys","Aero","Eagle","Coupe"
1952,"Willys","Aero","Lark","Coupe"
1952,"Willys","Aero","Wing","Coupe"
1952,"Willys","CJ-3A","NoName","SUV"
1952,"Willys","Panel","NoName","Regular Cab Pickup"
1952,"Willys","Pickup","NoName","Regular Cab Pickup"
1952,"Willys","Wagon","NoName","Wagon"
1953,"Alfa Romeo","1900","NoName",""
1953,"Aston Martin","DB2/4","NoName","Coupe"
1953,"Aston Martin","DB2","NoName","Coupe"
1953,"BMW","501","NoName","Sedan"
1953,"Bentley","Continental","NoName",""
1953,"Bentley","R-Type","NoName",""
1953,"Buick","Roadmaster","NoName","Sedan"
1953,"Buick","Super","NoName",""
1953,"Buick","Special","NoName",""
1953,"Cadillac","DeVille","NoName","Sedan"
1953,"Cadillac","Eldorado","NoName","Coupe"
1953,"Cadillac","Fleetwood","NoName","Sedan"
1953,"Cadillac","Series 62","NoName",""
1953,"Cadillac","Series 60","NoName",""
1953,"Cadillac","Series 75","NoName",""
1953,"Chevrolet","210","NoName","Convertible"
1953,"Chevrolet","210","NoName","Coupe"
1953,"Chevrolet","210","NoName","Sedan"
